regiao,estado,latitude,longitude,dataColeta,valorVenda
SE,SP,-22.6978204,-47.3476456,28/01/2020,4.229
S,PR,-23.6526403,-52.6025883,14/04/2020,4.09
SE,SP,-21.27469759999997,-48.3329562,19/05/2020,3.649
SE,MG,-21.74890689999997,-43.3524317,16/06/2020,4.299
NE,PB,-7.115406699999999,-34.8831074,15/07/2020,3.95
SE,RJ,-22.85734059999998,-42.2403483,08/06/2021,6.299
SE,SP,-21.66414839999997,-49.7573829,07/06/2021,5.689
NE,PE,-7.947013499999972,-36.20409559999999,31/05/2022,7.23
SE,SP,-23.5807622,-46.4994205,17/11/2021,6.819
SE,SP,-23.5858457,-46.5894366,09/03/2022,5.98
SE,MG,-21.79054879999997,-46.56049489999999,20/06/2021,5.999
S,RS,-30.0847354,-51.2144366,09/12/2020,4.55
S,PR,-23.6448896,-52.60759530000001,15/06/2020,3.89
SE,SP,-22.93380979999997,-47.0886404,27/12/2021,6.399
NE,MA,-5.501082099999973,-47.4931394,28/02/2022,6.53
NE,BA,-14.80168839999997,-39.0372483,09/06/2020,4.15
S,SC,-26.82579879999997,-49.0870068,29/12/2021,6.499
CO,DF,-15.7606856,-47.7837972,11/05/2020,3.899
N,AM,-3.050014299999975,-59.9849598,27/09/2021,5.99
SE,SP,-21.65663129999997,-49.74072629999999,15/04/2021,5.15
NE,PB,-6.714498099999975,-34.8281153,08/11/2021,6.49
SE,SP,-21.61389989999997,-48.3593096,22/04/2020,4.199
NE,PE,-16.6781002,-44.342249,23/05/2022,7.05
S,SC,-26.31595689999997,-48.8144646,25/03/2022,6.97
SE,SP,-23.52859159999997,-46.5803067,07/07/2021,5.199
SE,RJ,-22.4524288,-44.4303495,30/09/2021,6.599
CO,MT,-15.57910679999997,-56.0957651,23/12/2021,6.599
NE,BA,-14.80997989999998,-39.2809176,01/07/2020,4.47
NE,PE,-8.033401699999976,-34.89200599999999,30/06/2020,3.929
SE,ES,-20.2038934,-40.2680075,30/05/2021,5.599
SE,SP,-22.66393569999997,-50.43189359999999,01/06/2022,6.99
SE,SP,-22.14380709999998,-49.950757,12/05/2020,3.999
SE,SP,-24.178281,-46.7844343,01/06/2020,4.088
NE,MA,-2.501662999999974,-44.1969585,05/03/2020,4.199
S,SC,-28.46303999999997,-49.0060771,02/06/2020,3.999
SE,ES,-19.38299429999998,-40.067297,01/08/2021,5.99
SE,RJ,-22.8394943,-43.0122641,02/05/2022,7.59
SE,SP,-23.0366443,-46.98597770000001,05/01/2022,6.27
S,RS,-29.83398569999997,-51.16089299999999,29/04/2021,5.669
SE,SP,-23.58588749999997,-46.6123386,14/04/2021,5.297
SE,SP,-22.3007498,-47.1326554,18/02/2021,4.599
S,PR,-24.65645659999998,-48.98412940000001,23/11/2021,6.289
S,PR,-25.51144709999998,-48.5157612,27/12/2021,6.479
SE,SP,-22.76578839999997,-47.15097589999999,09/05/2022,6.99
SE,SP,-23.967834,-46.2125591,20/07/2021,5.559
S,SC,-26.12365219999997,-49.8055077,11/04/2022,6.99
SE,SP,-23.5102506,-47.514348,27/12/2021,5.999
SE,SP,-23.52521839999997,-46.6220709,26/04/2021,4.799
NE,BA,-14.81684259999997,-39.0256649,13/12/2021,6.85
SE,SP,-23.5080262,-46.5938184,10/02/2022,6.69
S,RS,-29.63239079999997,-50.9943389,26/01/2022,6.29
NE,PE,-8.035812999999973,-34.8702533,24/03/2021,5.499
CO,GO,-18.3589757,-49.2132111,22/11/2021,6.86
SE,SP,-23.5250382,-47.4268291,05/10/2021,5.899
SE,MG,-21.23710169999998,-44.9980173,16/12/2021,6.899
NE,PE,-7.940553299999974,-36.16482080000001,12/02/2020,4.499
S,RS,-29.81817399999998,-51.1709373,09/03/2020,4.459
NE,PE,-7.802712499999974,-40.4849807,21/07/2020,4.699
S,RS,-29.93112699999998,-51.0619035,04/08/2020,4.069
S,PR,-25.37880839999998,-49.18361460000001,22/04/2020,3.699
NE,BA,-12.13841939999997,-45.0052796,05/10/2021,6.159
NE,PE,-8.331403599999975,-36.42077509999999,08/11/2021,6.698
NE,BA,-12.2734901,-38.9189993,02/06/2020,3.99
NE,BA,-13.5083039,-40.0530568,27/07/2020,4.499
S,PR,-24.71947199999998,-53.7142778,30/03/2020,4.29
N,PA,-1.329687,-48.3738715,08/11/2021,6.41
SE,SP,-22.8776505,-47.1730787,03/08/2020,3.899
SE,MG,-19.784376,-45.270677,13/01/2020,4.699
SE,SP,-22.01601709999997,-47.86832159999999,28/06/2021,5.529
SE,SP,-21.59188919999998,-48.8053059,22/02/2022,6.29
SE,SP,-22.6664298,-50.4324309,01/12/2020,3.849
NE,PE,-7.9470613,-36.2074748,06/04/2022,7.18
SE,RJ,-22.9142967,-43.0910986,25/05/2022,7.99
SE,RJ,-22.89661869999997,-43.12131,09/01/2020,5.099
N,RO,-10.870359,-61.9572229,10/02/2020,4.649
SE,SP,-21.3017544,-50.3416333,11/02/2021,4.999
S,RS,-29.16993429999997,-51.1841201,08/06/2022,7.06
SE,SP,-22.65114219999997,-50.4239224,11/11/2020,4.399
SE,SP,-23.57813329999997,-46.60144919999999,23/08/2021,5.899
S,PR,-23.3291744,-51.1409904,14/05/2020,3.69
SE,RJ,-22.2781798,-42.5313457,24/01/2022,7.07
SE,SP,-23.52420239999998,-46.609453,23/11/2021,7.199
S,RS,-30.15525829999998,-51.1449225,26/02/2020,4.549
NE,PI,-5.110524499999975,-42.8070025,31/05/2021,5.999
SE,SP,-23.58464639999998,-46.5067002,31/05/2022,6.79
NE,RN,-5.808399799999974,-35.2002359,28/07/2020,4.69
SE,SP,-21.17898619999998,-47.8007992,14/01/2020,4.449
CO,GO,-17.7254237,-49.1170862,31/01/2022,7.19
N,AM,-3.098907,-59.9463519,22/06/2020,4.15
SE,SP,-23.54364659999997,-46.6566747,30/03/2022,7.19
SE,RJ,-22.245474,-43.0680491,27/05/2020,4.599
SE,SP,-23.67229239999998,-46.5813098,11/04/2022,6.54
SE,SP,-22.6913015,-45.0739854,26/03/2020,4.199
N,AM,-3.133680399999974,-58.43659650000001,06/09/2021,6.2
NE,PE,-16.6781002,-44.342249,27/12/2021,6.499
SE,MG,-21.78807339999997,-46.5461014,29/06/2020,4.199
SE,SP,-22.02931849999997,-47.4319192,27/09/2021,5.899
SE,SP,-23.33068119999998,-47.8657546,22/06/2021,5.299
S,PR,-25.51047599999998,-54.5847205,03/02/2020,4.56
S,RS,-28.4261755,-49.8547266,02/06/2020,3.799
NE,PI,-2.919241099999974,-41.6812193,07/06/2022,7.99
S,PR,-23.77172249999997,-53.3005119,30/04/2020,3.999
N,AM,-2.627028199999975,-56.7295819,27/05/2020,4.699
SE,SP,-23.01176249999997,-46.8381886,17/06/2020,3.599
SE,SP,-23.6653099,-46.4574816,21/07/2021,5.199
SE,SP,-22.4319919,-46.8167915,03/11/2021,6.249
NE,BA,-12.95272889999997,-38.4429104,16/11/2020,4.69
SE,RJ,-22.4011857,-41.8082606,22/07/2020,4.899
S,RS,-30.06878529999997,-51.1118564,07/06/2021,5.997
CO,GO,-13.4192419,-49.1432951,03/01/2020,4.64
S,PR,-24.04011199999998,-52.3651653,12/05/2022,7.19
SE,SP,-22.9570569,-46.5403355,21/06/2022,7.09
S,RS,-31.75780789999997,-52.3118395,26/05/2020,3.799
N,TO,-10.16866889999998,-48.3181378,20/06/2021,5.899
SE,RJ,-22.92632629999997,-43.3362129,13/07/2020,4.499
CO,DF,-15.8041289,-48.0705266,19/05/2021,5.699
NE,PE,-8.020774199999975,-34.9557843,08/02/2021,4.979
CO,GO,-17.7227862,-49.1044502,06/05/2020,3.889
NE,PI,-2.919241099999974,-41.6812193,29/07/2021,6.29
S,RS,-30.06872239999998,-51.1881504,10/08/2020,4.149
CO,MT,-12.52731839999997,-55.713302,11/08/2020,4.469
SE,SP,-23.55402019999998,-46.5837254,12/04/2022,6.59
SE,SP,-22.39783299999997,-47.55679199999999,05/04/2022,6.49
CO,MT,-15.6495871,-56.1211822,24/02/2022,6.09
SE,SP,-21.96782309999997,-46.79286099999999,13/12/2021,6.199
NE,PE,-8.142690299999975,-34.9373439,05/02/2020,4.399
N,TO,-7.206585299999975,-48.2308582,21/02/2022,6.81
SE,SP,-22.0213718,-47.4194786,02/06/2021,5.477
NE,SE,-10.89604969999997,-37.0891946,26/05/2021,5.69
CO,MT,-15.61328039999997,-56.0790672,26/05/2020,3.899
SE,SP,-20.54245669999998,-48.59421599999999,28/04/2021,5.399
SE,ES,-18.7303096,-40.22088040000001,05/03/2020,4.57
NE,PE,-8.035812999999973,-34.8702533,26/01/2022,6.49
SE,RJ,-22.28898029999998,-42.5245502,05/07/2021,6.099
NE,MA,-5.0928675,-44.3062112,29/06/2022,7.74
SE,MG,-21.1334364,-42.3603266,13/01/2020,4.899
NE,PI,-5.121549999999974,-42.78641270000001,30/06/2021,6.099
SE,SP,-23.01476459999997,-46.842265,05/03/2020,4.399
SE,SP,-22.8944093,-47.0972424,15/11/2021,6.399
SE,SP,-22.9632593,-47.0099488,31/03/2021,5.197
CO,GO,-17.89652549999997,-51.7201956,14/04/2022,7.49
NE,BA,-12.24604399999997,-38.9083718,07/06/2022,7.99
SE,SP,-23.29809589999997,-45.9269579,29/04/2021,4.999
SE,SP,-21.74825439999998,-48.1834447,27/04/2020,4.399
SE,SP,-23.70877449999998,-46.4037544,08/06/2021,5.597
S,SC,-26.60915189999998,-48.5708731,05/07/2021,5.579
CO,MS,-20.47298659999997,-54.63175019999999,06/04/2020,4.049
NE,PE,-7.949342799999998,-36.2118844,21/06/2022,7.33
SE,SP,-23.52591449999997,-46.5528363,05/02/2020,4.249
NE,PE,-8.062264499999973,-34.90663129999999,26/10/2021,6.379
CO,MT,-15.61328039999997,-56.0790672,08/03/2022,6.09
SE,SP,-21.6889316,-51.0658121,23/02/2022,6.29
SE,MG,-16.7587932,-43.8424116,20/01/2020,4.85
SE,SP,-23.2186304,-46.8384535,13/02/2020,4.299
S,PR,-25.54356139999997,-49.2043949,09/06/2020,3.499
SE,SP,-23.49989899999998,-47.4296024,22/09/2021,5.859
SE,MG,-16.7493689,-43.8531009,30/03/2020,4.399
SE,MG,-19.80100509999997,-43.9521272,15/01/2020,4.649
SE,RJ,-22.79755979999997,-43.4106067,20/07/2021,6.299
NE,SE,-10.8981785,-37.0588169,24/05/2022,7.49
CO,GO,-17.78951229999997,-50.9204166,17/02/2020,4.87
NE,MA,-2.511762099999974,-44.2440283,30/11/2021,6.49
S,SC,-26.32743609999998,-48.8647854,05/09/2021,5.699
S,SC,-27.57157589999998,-48.52336769999999,02/06/2022,7.49
SE,SP,-23.4718576,-46.6826067,03/11/2020,3.889
SE,SP,-23.51519089999998,-47.4646193,12/05/2020,3.499
SE,RJ,-22.46198429999997,-43.8246624,20/04/2021,6.489
CO,MT,-15.59752819999997,-56.0993017,12/07/2021,6.177
S,RS,-30.09506939999997,-51.2123854,20/07/2020,4.099
S,PR,-23.7779246,-53.29534779999999,16/03/2021,5.42
S,PR,-25.38469099999998,-49.2322651,08/06/2022,7.31
SE,SP,-21.60153739999997,-48.3505998,15/02/2021,4.599
S,RS,-29.76112849999997,-57.0335303,15/01/2020,4.899
SE,SP,-22.96916249999997,-46.99350069999999,02/12/2020,4.097
S,SC,-27.6012642,-48.5868705,07/05/2020,3.799
CO,MT,-15.61178109999998,-56.0845152,28/09/2021,6.179
SE,SP,-23.65560039999997,-46.53514740000001,10/01/2022,6.39
CO,GO,-16.17206769999998,-47.9216691,12/08/2021,6.319
S,PR,-23.41986649999997,-51.91169619999999,08/06/2022,7.31
S,PR,-24.93491969999997,-53.44319590000001,25/01/2022,6.89
NE,CE,-3.805516499999974,-38.4494109,12/01/2021,4.798
SE,SP,-20.4108251,-49.9713018,02/03/2022,6.29
NE,PI,-5.093563699999974,-42.762297,27/07/2021,6.099
SE,MG,-21.55239199999998,-45.4393899,07/05/2020,4.299
CO,DF,-15.8615056,-48.0862331,16/12/2020,4.489
NE,CE,-3.777800399999974,-38.5450745,30/05/2021,5.559
SE,MG,-19.4750915,-42.52371,30/01/2020,4.973
CO,GO,-17.73823349999997,-48.6240033,03/03/2021,5.679
NE,MA,-5.0928675,-44.3062112,01/04/2020,4.2
SE,SP,-22.227436,-49.9277983,26/05/2021,5.199
SE,SP,-23.1111607,-46.5532798,17/02/2020,4.297
SE,SP,-20.7838258,-49.3810213,03/11/2021,6.349
CO,GO,-17.75103659999997,-48.61868860000001,01/11/2021,7.199
SE,SP,-21.87440889999998,-51.8387756,01/07/2020,3.999
CO,GO,-16.71183819999997,-49.25063209999999,20/10/2021,6.99
SE,MG,-19.45768209999997,-44.2398475,08/04/2020,4.399
NE,BA,-12.92996029999997,-38.3399563,04/02/2020,4.49
SE,SP,-23.4755048,-46.5313065,02/03/2021,4.879
SE,RJ,-22.82287319999998,-42.9631228,27/12/2020,4.999
N,TO,-10.7174298,-48.3856814,09/01/2020,4.59
NE,MA,-4.868844,-43.3367082,06/02/2020,4.599
S,SC,-27.558331,-48.618216,20/01/2022,6.62
SE,SP,-23.7242006,-46.8927223,28/02/2020,4.499
NE,MA,-2.552829399999975,-44.2516962,12/05/2021,5.199
S,RS,-29.99541709999998,-51.0665848,17/08/2021,6.349
SE,SP,-23.54199319999998,-47.46054249999999,25/07/2021,5.399
SE,SP,-21.14202589999997,-47.8001083,21/01/2020,4.499
SE,RJ,-22.86508859999998,-42.30219779999999,11/08/2020,4.899
SE,SP,-21.14267929999998,-47.79917560000001,03/11/2020,4.099
NE,BA,-14.79218709999997,-39.0483432,05/03/2020,4.779
NE,BA,-14.2085649,-42.7686737,17/03/2020,4.728
SE,MG,-19.87098789999998,-43.9921252,09/07/2020,4.195
NE,BA,-12.91666659999997,-38.4084717,30/06/2020,4.299
SE,SP,-23.53551189999997,-46.304911,23/11/2020,4.099
NE,BA,-12.93295039999997,-38.4292166,05/05/2020,3.76
S,PR,-26.22142119999997,-51.0854599,15/01/2020,4.55
SE,SP,-23.99802319999997,-46.4131423,23/08/2021,5.895
N,RO,-11.43183369999997,-61.45471819999999,26/10/2021,6.94
SE,SP,-21.18972829999997,-47.7605848,05/02/2020,4.399
S,SC,-28.9327143,-49.4618542,01/06/2021,5.499
S,SC,-27.63719689999997,-48.6653335,19/10/2021,6.398
SE,SP,-23.2971376,-45.9669938,18/03/2020,4.279
SE,SP,-23.69334029999997,-46.616126,20/09/2021,5.899
N,RO,-8.7553933,-63.87362030000001,10/05/2022,6.89
CO,MT,-15.65480149999997,-56.1286555,20/05/2020,3.699
SE,SP,-23.62677669999998,-46.4842343,20/12/2021,6.199
SE,RJ,-22.2242553,-43.70466529999999,15/01/2020,5.26
SE,MG,-18.92287999999997,-48.2228051,07/06/2022,7.27
CO,GO,-16.34116109999998,-48.93157790000001,19/10/2021,6.594
SE,SP,-23.5113318,-46.5006205,20/01/2021,4.099
SE,SP,-22.99388679999997,-49.864421,22/04/2020,3.499
S,SC,-26.91267539999997,-49.0585216,28/04/2022,7.19
SE,SP,-23.1864387,-46.8769219,23/03/2022,6.62
NE,BA,-12.13928749999998,-45.0008319,18/11/2021,6.559
SE,SP,-23.19886189999998,-46.8790971,04/05/2020,3.398
CO,MT,-15.64306139999997,-56.1241587,21/07/2021,5.899
SE,SP,-21.30083399999997,-50.3281309,24/03/2021,5.499
SE,ES,-20.63910719999997,-40.4826057,25/11/2020,4.59
SE,ES,-20.84604289999998,-41.11393109999999,24/05/2022,7.69
SE,SP,-23.2540547,-47.292313,16/03/2022,6.89
SE,SP,-20.81713759999997,-49.3944365,15/04/2020,3.999
SE,SP,-21.76745079999997,-48.8366596,12/01/2022,6.59
NE,AL,-9.375795799999974,-35.9274133,23/02/2022,6.59
NE,PE,-8.044929299999975,-34.89642169999999,18/08/2021,5.999
SE,SP,-21.13051239999998,-48.97864879999999,17/01/2022,6.34
SE,MG,-20.020829,-48.9102087,19/02/2020,4.879
NE,PB,-7.0719724,-34.8482642,22/01/2020,4.169
SE,SP,-20.78309449999998,-49.39533319999999,25/05/2021,5.399
S,SC,-28.46763399999998,-49.0150758,24/08/2021,5.799
CO,MT,-15.5927744,-56.09192669999999,14/01/2020,4.799
S,RS,-29.75757389999997,-57.08633689999999,15/10/2021,6.87
SE,SP,-22.81047269999997,-47.2651231,29/06/2021,5.099
SE,SP,-23.94718239999997,-46.3362592,08/03/2022,6.79
SE,SP,-22.92982749999997,-47.09472110000001,11/04/2022,6.67
SE,RJ,-22.5194105,-43.1880338,07/06/2022,8.28
CO,MS,-20.42662039999997,-54.63451329999999,21/10/2020,4.499
SE,RJ,-22.46895149999997,-44.4572483,01/06/2020,4.45
SE,RJ,-22.78889929999998,-43.3102764,06/04/2022,7.39
NE,BA,-13.8621452,-40.0814962,12/02/2020,4.75
SE,SP,-22.85006939999997,-47.2160054,26/04/2021,5.299
SE,SP,-23.47701009999998,-46.575521,17/06/2020,3.899
S,RS,-29.78790609999997,-55.740673,27/10/2021,7.199
N,TO,-10.3478103,-48.300798,10/11/2021,6.899
NE,BA,-16.4367724,-39.0801908,26/02/2020,4.999
SE,RJ,-22.92012939999998,-43.16889949999999,28/03/2021,6.299
SE,MG,-21.2484608,-45.001426,09/01/2020,4.919
SE,MG,-17.85736999999997,-41.5147593,15/01/2020,4.947
S,SC,-27.39367429999997,-48.4241602,03/11/2020,4.339
NE,BA,-16.3708945,-39.562643,05/04/2022,7.69
SE,SP,-22.74558579999998,-47.63925220000001,14/06/2021,5.499
SE,RJ,-23.00454779999997,-44.3131565,30/06/2021,6.399
SE,RJ,-22.2719667,-42.5322653,27/09/2021,6.799
SE,SP,-22.31168179999997,-49.0684707,15/04/2020,3.649
NE,PB,-7.123021099999975,-34.8934119,30/05/2021,5.499
S,RS,-29.14478829999997,-51.1701391,14/06/2022,6.99
SE,SP,-23.55902339999997,-46.52091649999999,04/05/2020,3.799
SE,MG,-18.97666239999997,-49.4463042,22/01/2020,4.899
NE,MA,-2.6220193,-44.31768779999999,28/10/2021,6.499
SE,RJ,-22.51150339999997,-44.0860068,19/02/2020,5.199
NE,PI,-2.908608099999975,-41.7627355,08/12/2021,7.249
S,PR,-23.65863899999997,-52.6056055,21/09/2021,5.99
SE,SP,-22.96630579999998,-46.99951280000001,30/05/2022,6.67
S,SC,-28.72820239999998,-49.37077960000001,13/08/2020,3.599
NE,BA,-12.95272889999997,-38.4429104,21/04/2020,3.99
CO,GO,-16.0708561,-47.9824533,27/06/2022,7.69
SE,SP,-21.20284709999997,-50.4706353,21/04/2020,3.79
SE,MG,-19.91150899999997,-43.9233927,15/06/2022,7.37
SE,MG,-18.9222835,-48.27567440000001,28/07/2020,4.299
NE,MA,-4.2377368,-46.8456443,17/08/2020,4.229
SE,SP,-22.88783249999997,-47.16358479999999,02/12/2020,4.179
SE,SP,-23.69813249999997,-46.5302411,04/01/2021,4.399
S,RS,-29.78735389999998,-55.79654720000001,31/05/2022,7.19
CO,DF,-15.8435965,-48.1053016,13/07/2021,5.999
NE,PB,-6.770134199999974,-38.2347544,06/04/2022,7.59
SE,SP,-23.5014565,-46.4191091,29/07/2020,3.879
SE,MG,-16.70638919999998,-43.863309,11/08/2020,4.15
NE,BA,-12.143425,-39.730493,13/05/2020,3.86
NE,PE,-7.984910299999974,-38.2889163,18/05/2022,7.45
SE,SP,-23.755436,-46.7011442,13/04/2022,6.79
SE,SP,-21.44725219999997,-47.0036048,29/01/2020,4.269
NE,CE,-3.7528947,-38.6556055,01/12/2021,6.99
SE,RJ,-23.00910209999997,-44.3179174,15/07/2020,4.759
SE,ES,-20.27330469999998,-40.2806255,28/04/2020,3.699
SE,SP,-23.5554047,-46.5996961,15/06/2020,3.399
S,PR,-24.79374819999997,-50.0096324,04/05/2020,3.47
SE,RJ,-22.21596919999998,-41.7131424,13/10/2021,6.799
CO,MS,-20.4720549,-54.5738608,17/05/2022,6.99
SE,SP,-22.87719679999998,-47.19878469999999,13/06/2022,6.79
SE,SP,-22.40713629999997,-50.5752262,01/04/2020,3.999
CO,MS,-20.4639205,-54.613032,20/04/2020,3.999
S,RS,-29.93877159999998,-51.0837289,23/06/2021,5.839
SE,SP,-21.26248859999997,-48.3152455,14/06/2022,6.99
NE,BA,-12.97327839999997,-38.4485326,13/04/2022,6.89
SE,SP,-22.22962439999997,-49.9263683,27/07/2021,5.259
SE,RJ,-22.39279629999998,-42.9669621,01/06/2020,4.599
SE,ES,-20.63910719999997,-40.4826057,08/07/2020,3.99
SE,SP,-23.97632869999997,-46.388847,02/05/2022,7.09
S,RS,-31.32854289999998,-54.08126739999999,21/07/2021,6.799
S,PR,-25.54356139999997,-49.2043949,20/04/2022,7.35
SE,RJ,-22.44145299999997,-43.1400468,06/05/2020,4.599
S,SC,-27.60000699999997,-48.51648509999999,17/11/2020,4.699
S,RS,-30.0847354,-51.2144366,22/06/2021,5.969
NE,BA,-14.2085649,-42.7686737,25/04/2022,7.64
NE,PE,-8.093831999999972,-34.96444990000001,21/12/2021,6.47
CO,GO,-15.54868749999997,-47.33779699999999,11/01/2022,6.99
S,SC,-27.53715499999997,-48.49602909999999,20/02/2020,4.579
NE,CE,-6.356548199999974,-39.2942621,04/05/2022,7.65
NE,BA,-7.287712899999974,-38.40323410000001,21/07/2020,4.46
S,RS,-28.3929932,-53.9215313,17/05/2022,6.89
NE,BA,-12.75069809999997,-38.40323410000001,24/08/2021,5.85
SE,MG,-19.74357249999997,-47.9151799,11/01/2022,6.74
SE,MG,-20.2574592,-42.0348774,06/12/2020,4.799
SE,SP,-22.65114219999997,-50.4239224,26/10/2021,6.599
NE,CE,-3.874668099999974,-38.6227198,12/08/2020,4.19
SE,SP,-23.46961879999997,-46.5248453,19/04/2022,6.79
SE,SP,-20.51189099999997,-47.3992645,04/01/2021,4.397
S,RS,-29.67058139999997,-51.1283312,28/10/2021,6.659
SE,MG,-19.51444579999998,-42.61440269999999,18/04/2022,7.69
S,RS,-29.93168309999998,-51.07598300000001,04/02/2021,4.899
NE,PB,-7.159585499999975,-34.8651577,16/03/2021,5.199
SE,SP,-23.666299,-46.5144744,13/07/2021,5.649
SE,SP,-21.14267929999998,-47.79917560000001,27/10/2021,6.299
S,PR,-23.39746179999997,-51.8878163,18/05/2020,3.69
S,RS,-30.1007565,-51.2315143,05/03/2020,4.379
S,RS,-30.04624579999997,-51.1947339,24/03/2020,4.299
SE,SP,-23.6720814,-45.4359782,24/03/2021,5.599
CO,MT,-16.07229319999998,-57.6770455,11/02/2020,4.68
NE,AL,-9.616812899999976,-35.7389157,21/06/2021,5.979
SE,SP,-23.5576957,-46.4873892,09/03/2022,5.89
NE,PE,-8.282323399999974,-35.96891790000001,05/01/2022,6.31
SE,SP,-23.01476459999997,-46.842265,14/01/2020,4.289
S,RS,-28.63264919999997,-53.59172369999999,11/05/2020,3.79
SE,MG,-18.94508239999998,-48.2140275,01/04/2020,4.499
SE,MG,-19.91786389999998,-43.9468603,03/08/2021,5.895
NE,CE,-3.830873999999974,-38.4796438,06/06/2021,5.39
SE,MG,-21.56843829999998,-45.4375731,08/03/2022,6.64
S,PR,-24.69829879999998,-53.7381207,05/05/2022,6.99
SE,MG,-20.9006101,-46.9938343,01/11/2021,6.999
SE,SP,-23.49829709999997,-46.8235361,17/08/2020,4.299
N,PA,1.5528426,-54.4855497,27/10/2021,6.95
SE,SP,-22.95128429999997,-46.5346912,16/12/2021,6.199
SE,RJ,-22.75786899999997,-43.43504979999999,27/04/2021,5.899
SE,SP,-22.13170979999997,-51.3933427,07/06/2022,6.99
NE,PE,-8.0003988,-34.86079429999999,13/10/2021,5.999
SE,SP,-21.2161872,-47.8170574,11/08/2020,4.297
N,RO,-8.749083799999974,-63.89295809999999,13/04/2020,4.259
CO,MT,-7.349281799999974,-54.64322659999999,09/06/2020,3.689
SE,SP,-23.608524,-46.5232795,09/11/2021,6.199
S,SC,-27.59217199999997,-48.5431921,22/09/2021,5.899
CO,MT,-15.58261389999997,-56.08932600000001,26/04/2021,5.499
SE,MG,-20.8831425,-45.2770995,13/04/2020,4.459
CO,GO,-17.9897394,-49.3512822,25/03/2020,4.63
CO,GO,-17.884307,-51.713354,20/06/2022,7.78
NE,PE,-8.881151199999975,-36.4789422,17/08/2021,5.959
S,SC,-27.00271689999998,-51.12991659999999,08/07/2020,3.999
NE,PI,-7.076721699999999,-41.4671954,08/07/2020,3.99
NE,BA,-9.463180899999974,-40.49281980000001,05/03/2020,4.819
S,RS,-29.94543429999997,-51.1537121,06/05/2021,5.769
SE,SP,-22.74503609999998,-47.32967,16/03/2021,5.299
SE,SP,-23.10845499999997,-47.2298352,29/03/2022,6.89
S,RS,-29.94543429999997,-51.1537121,07/06/2022,6.59
SE,MG,-20.72477139999997,-46.6088628,04/03/2020,4.999
SE,SP,-23.4713454,-46.5276954,31/08/2021,5.789
SE,MG,-20.72264049999998,-46.6081175,25/04/2022,7.97
SE,SP,-22.01496269999997,-47.8806494,29/06/2020,3.899
SE,SP,-23.11479049999998,-46.5772717,12/07/2021,5.69
SE,SP,-23.15060409999997,-45.88737889999999,03/03/2020,4.199
SE,RJ,-22.86509219999997,-43.7989246,03/01/2020,4.859
SE,SP,-23.53204069999998,-46.7933446,08/01/2020,4.399
SE,MG,-20.2574592,-42.0348774,31/01/2021,5.149
NE,AL,-9.776699499999975,-36.63296009999999,01/02/2022,6.39
SE,SP,-23.61797949999998,-46.51857340000001,14/12/2020,4.099
S,RS,-29.63631609999997,-51.00536919999999,03/03/2020,4.479
CO,DF,-15.8041749,-48.1076478,15/09/2021,6.179
S,RS,-31.75732179999998,-52.3388237,06/04/2022,7.19
CO,MT,-15.61256389999997,-56.0660663,10/03/2020,4.799
NE,CE,-3.730521299999975,-38.5122636,10/01/2021,4.599
NE,BA,-14.2194046,-42.7796735,04/10/2021,6.409
NE,BA,-12.68502739999997,-38.3265146,01/07/2020,4.19
SE,RJ,-22.53293609999997,-44.18800470000001,20/05/2020,4.444
SE,MG,-20.11217989999998,-44.8577471,21/06/2022,7.35
SE,MG,-19.90339809999998,-44.048326,03/05/2021,5.795
SE,SP,-21.17847859999998,-47.7867577,08/06/2020,3.599
NE,BA,-14.78702689999997,-39.2740233,02/05/2022,7.99
NE,CE,-3.742819799999974,-38.52968479999999,25/05/2020,3.75
S,PR,-23.41689559999997,-51.91796110000001,23/03/2020,4.49
SE,SP,-23.71226679999997,-46.4176034,30/03/2021,4.949
NE,PI,-5.114970999999974,-42.7958673,05/07/2021,6.07
NE,PB,-7.126978499999976,-34.92095379999999,21/06/2022,7.44
NE,MA,-2.565154999999975,-44.18864139999999,16/03/2021,5.25
S,PR,-23.12865859999998,-50.4648237,06/05/2020,3.95
SE,SP,-22.31168179999997,-49.0684707,07/04/2022,6.58
SE,SP,-23.49339059999997,-46.4103545,21/10/2021,5.799
S,PR,-24.04601389999997,-52.3805832,08/12/2021,6.34
SE,SP,-23.6926142,-46.5853757,22/03/2021,5.179
SE,SP,-21.76940059999997,-48.178512,23/03/2020,4.47
SE,SP,-23.46420039999997,-46.54613450000001,07/12/2020,4.399
NE,BA,-17.53683479999997,-39.7368779,07/01/2020,4.595
SE,SP,-23.17457739999998,-45.8761484,07/07/2021,5.349
SE,RJ,-22.1921414,-41.68097239999999,18/05/2020,4.599
SE,SP,-22.57815639999997,-47.4092321,07/12/2021,6.189
SE,SP,-20.39312799999998,-49.97712509999999,14/07/2021,5.799
SE,SP,-22.36002679999998,-47.3603529,28/02/2022,6.15
NE,MA,-3.660736899999975,-45.3635611,29/06/2020,4.389
SE,MG,-19.84515429999998,-43.9324975,07/06/2022,7.39
SE,MG,-18.92287999999997,-48.2228051,01/04/2020,4.379
