regiao,latitude,longitude,dataColeta,valorVenda,diesel,dieselS10,etanol,gasolina,gasolinaAditivada,gnv
NE,-3.788270999999973,-38.5169284,14/02/2021,5.19,0,0,0,1,0,0
NE,-2.567250399999975,-44.20545569999999,06/10/2021,5.999,0,0,0,1,0,0
NE,-3.767846999999974,-38.5878677,23/11/2021,6.99,0,0,0,1,0,0
N,-8.762059199999976,-63.8854127,25/01/2021,3.79,0,1,0,0,0,0
NE,-8.331403599999975,-36.42077509999999,13/09/2021,6.098,0,0,0,1,0,0
CO,-15.8422048,-48.0514855,09/06/2021,4.489,1,0,0,0,0,0
CO,-15.54701669999997,-56.0537494,07/06/2021,4.69,0,1,0,0,0,0
SE,-18.93448349999997,-46.9917208,10/11/2021,7.199,0,0,0,1,0,0
SE,-23.5076201,-47.4524871,05/09/2021,4.699,0,1,0,0,0,0
NE,-12.7750824,-38.3993555,08/06/2021,4.69,0,1,0,0,0,0
S,-24.94584139999998,-53.43764609999999,19/08/2021,4.69,0,1,0,0,0,0
SE,-21.67432459999997,-51.06512370000001,28/10/2021,6.39,0,0,0,1,0,0
N,-1.428887199999974,-48.44697840000001,28/03/2021,5.829,0,0,0,0,1,0
SE,-23.15947489999997,-45.9041875,21/07/2021,3.949,0,0,1,0,0,0
SE,-22.2988712,-49.06263999999999,08/12/2021,6.459,0,0,0,0,1,0
SE,-23.00054019999997,-44.3049133,23/08/2021,6.199,0,0,1,0,0,0
SE,-21.2307989,-50.3869036,01/11/2021,5.199,0,0,1,0,0,0
SE,-22.77000139999997,-43.3945587,08/03/2021,4.899,0,0,1,0,0,0
SE,-21.11506919999998,-47.7960512,02/06/2021,5.399,0,0,0,1,0,0
SE,-23.00689459999998,-43.2877968,18/10/2021,7.197,0,0,0,0,1,0
NE,-2.919094899999974,-41.7541413,11/08/2021,4.82,0,1,0,0,0,0
SE,-22.756651,-43.5174213,01/11/2021,7.199,0,0,0,0,1,0
SE,-23.62682079999998,-46.4886452,12/10/2021,4.949,0,1,0,0,0,0
SE,-21.66414839999997,-49.7573829,22/04/2021,3.859,0,0,1,0,0,0
CO,-15.6168225,-56.0720408,23/03/2021,4.637,0,1,0,0,0,0
SE,-21.3719572,-41.0746794,20/09/2021,4.79,0,1,0,0,0,0
SE,-22.74640839999998,-47.3642169,01/06/2021,4.259,1,0,0,0,0,0
SE,-20.52692219999997,-47.386304,07/12/2021,6.697,0,0,0,1,0,0
S,-25.36917879999998,-49.2583685,28/12/2021,6.349,0,0,0,0,1,0
SE,-16.72955939999998,-43.84545709999999,28/10/2021,5.329,0,1,0,0,0,0
SE,-22.34834419999997,-47.3708795,10/08/2021,4.486,1,0,0,0,0,0
SE,-23.9501242,-46.4013851,05/10/2021,4.449,0,0,1,0,0,0
S,-31.72940669999998,-52.3399077,31/05/2021,5.999,0,0,0,1,0,0
N,-9.975080499999999,-67.8077974,30/06/2021,6.29,0,0,0,1,0,0
NE,-14.2085649,-42.7686737,23/11/2021,5.639,0,1,0,0,0,0
SE,-22.3076348,-49.0211225,08/12/2021,5.399,1,0,0,0,0,0
SE,-22.72234949999998,-47.31746099999999,18/05/2021,4.597,0,1,0,0,0,0
NE,-13.6576286,-41.8439319,30/08/2021,6.788,0,0,0,1,0,0
CO,-16.0902406,-57.6694082,04/10/2021,5.19,0,1,0,0,0,0
SE,-22.01096739999997,-47.42529529999999,11/05/2021,5.35,0,0,0,1,0,0
SE,-22.8324882,-43.2918504,06/07/2021,5.499,0,0,1,0,0,0
SE,-22.52974789999998,-43.20340330000001,22/08/2021,4.449,0,1,0,0,0,0
S,-29.1942636,-51.5224992,23/08/2021,6.389,0,0,0,0,1,0
NE,-3.759778599999974,-38.5444725,21/03/2021,4.599,0,1,0,0,0,0
SE,-18.97271849999997,-49.4523254,01/09/2021,4.795,0,1,0,0,0,0
S,-26.47684329999997,-49.0321158,14/10/2021,5.099,0,0,1,0,0,0
SE,-23.50575199999997,-46.47535529999999,16/06/2021,5.079,0,0,0,1,0,0
SE,-23.46540159999997,-46.56046009999999,22/12/2021,6.599,0,0,0,1,0,0
S,-24.71310089999998,-53.74187010000001,05/10/2021,6.09,0,0,0,1,0,0
S,-27.8558858,-54.4287424,28/09/2021,6.43,0,0,0,0,1,0
SE,-21.1888151,-47.81957870000001,27/01/2021,3.197,0,0,1,0,0,0
SE,-23.72517839999997,-46.574375,20/10/2021,6.199,0,0,0,0,1,0
SE,-19.46782009999998,-44.23291049999999,08/11/2021,5.549,0,0,1,0,0,0
NE,-8.116863099999975,-35.29699970000001,08/11/2021,6.79,0,0,0,0,1,0
S,-26.09131919999997,-53.0418259,09/12/2021,6.59,0,0,0,1,0,0
NE,-12.7836011,-38.412831,14/09/2021,4.79,1,0,0,0,0,0
CO,-15.5926761,-56.0916575,02/03/2021,4.499,0,1,0,0,0,0
SE,-22.65114219999997,-50.4239224,15/08/2021,5.799,0,0,0,1,0,0
S,-26.24107039999997,-51.08967850000001,16/09/2021,4.89,0,0,1,0,0,0
S,-29.75390499999998,-51.09574929999999,25/02/2021,5.499,0,0,0,0,1,0
NE,-8.027778899999975,-34.8923006,16/02/2021,3.669,0,1,0,0,0,0
S,-26.79582209999997,-49.1077933,12/04/2021,5.399,0,0,0,0,1,0
S,-29.82768499999998,-51.1543497,16/12/2021,6.669,0,0,1,0,0,0
SE,-22.70850329999998,-42.620696,26/07/2021,6.399,0,0,0,1,0,0
NE,-8.287442299999976,-35.9813414,05/10/2021,4.899,0,1,0,0,0,0
CO,-15.6107105,-56.0521754,19/10/2021,6.277,0,0,0,0,1,0
SE,-18.97271849999997,-49.4523254,29/04/2021,4.19,0,0,1,0,0,0
N,-1.385376299999974,-48.4068645,17/11/2021,6.699,0,0,0,0,1,0
SE,-22.9420216,-47.1313396,22/02/2021,3.959,1,0,0,0,0,0
N,-3.0461602,-60.0232629,14/10/2021,4.89,0,0,1,0,0,0
S,-25.4341613,-49.279196,11/08/2021,5.899,0,0,0,0,1,0
NE,-9.575162399999975,-35.75416750000001,22/03/2021,4.529,0,0,1,0,0,0
SE,-21.20941349999998,-47.8049218,18/03/2021,5.499,0,0,0,1,0,0
NE,-2.511762099999974,-44.2440283,28/10/2021,5.399,0,1,0,0,0,0
SE,-23.50442519999998,-46.4006426,16/12/2021,5.299,0,1,0,0,0,0
SE,-23.58553659999997,-48.03326759999999,08/02/2021,3.499,0,0,1,0,0,0
SE,-22.31788989999997,-49.061751,11/05/2021,4.39,1,0,0,0,0,0
SE,-23.68431079999998,-46.8520501,18/10/2021,4.599,0,0,1,0,0,0
NE,-14.78129769999997,-39.2683457,30/06/2021,4.99,0,0,1,0,0,0
S,-27.59976959999997,-48.5935529,11/08/2021,5.339,0,0,0,1,0,0
SE,-22.43723479999997,-46.8074319,23/06/2021,4.648,0,1,0,0,0,0
CO,-9.8644503,-56.080755,06/07/2021,6.077,0,0,0,1,0,0
SE,-21.26032889999997,-48.4806521,08/07/2021,4.799,0,1,0,0,0,0
NE,-9.414795099999974,-40.506234,25/10/2021,5.299,0,1,0,0,0,0
SE,-23.51605809999997,-46.6668282,08/06/2021,4.199,0,0,1,0,0,0
SE,-23.54043199999997,-46.81865839999999,17/06/2021,5.699,0,0,0,0,1,0
SE,-22.3237851,-49.0684331,29/09/2021,4.289,1,0,0,0,0,0
N,-1.440348999999974,-48.4827863,25/07/2021,6.299,0,0,0,1,0,0
NE,-10.6858895,-37.4257781,02/11/2021,5.54,0,1,0,0,0,0
SE,-21.2519634,-44.99533700000001,02/09/2021,6.448,0,0,0,1,0,0
S,-30.04653229999998,-51.1695905,28/12/2021,6.869,0,0,0,1,0,0
SE,-23.21322799999997,-46.8734396,20/05/2021,4.299,0,0,1,0,0,0
SE,-21.57281019999997,-45.4397916,19/10/2021,5.299,1,0,0,0,0,0
SE,-21.1472169,-47.76325850000001,20/01/2021,3.099,0,0,1,0,0,0
SE,-23.5377979,-46.5948448,03/11/2021,5.349,0,0,1,0,0,0
NE,-7.257532400000001,-38.4008357,25/07/2021,5.83,0,0,0,0,1,0
CO,-20.47952319999997,-54.6004736,18/08/2021,4.599,0,0,1,0,0,0
SE,-23.52136779999998,-46.8179637,18/10/2021,4.499,0,0,1,0,0,0
SE,-21.60153739999997,-48.3505998,03/11/2021,6.599,0,0,0,1,0,0
S,-24.03412369999997,-52.36834289999999,02/11/2021,5.19,0,1,0,0,0,0
S,-31.32318709999997,-54.11480170000001,16/09/2021,6.58,0,0,1,0,0,0
SE,-22.49890439999998,-44.0955112,18/10/2021,7.199,0,0,0,1,0,0
SE,-23.58321789999998,-48.03785750000001,22/09/2021,4.399,0,1,0,0,0,0
SE,-21.4717544,-47.00769349999999,17/05/2021,5.499,0,0,0,1,0,0
NE,-10.68540589999997,-37.4340942,10/03/2021,4.34,0,1,0,0,0,0
S,-25.39301939999998,-51.48969779999999,08/09/2021,4.299,0,1,0,0,0,0
SE,-19.43720439999997,-44.2398874,08/11/2021,5.549,0,0,1,0,0,0
CO,-16.71380679999998,-49.2634061,24/03/2021,6.299,0,0,0,0,1,0
SE,-22.71053609999998,-43.3192875,20/07/2021,4.199,1,0,0,0,0,0
S,-25.53417029999997,-49.1917172,17/08/2021,4.499,0,0,1,0,0,0
CO,-15.5927744,-56.09192669999999,30/09/2021,5.299,1,0,0,0,0,0
SE,-23.65651299999998,-46.5956285,10/05/2021,5.499,0,0,0,1,0,0
NE,-14.8607201,-40.83852359999999,23/11/2021,6.969,0,0,0,1,0,0
S,-24.9502916,-53.4710601,13/05/2021,3.95,0,0,1,0,0,0
SE,-23.5469064,-46.5791049,24/02/2021,4.749,0,0,0,1,0,0
NE,-7.115406699999999,-34.8831074,11/02/2021,3.78,1,0,0,0,0,0
CO,-15.63908599999997,-56.1218526,20/12/2021,6.377,0,0,0,1,0,0
S,-30.13820559999997,-51.32276450000001,21/07/2021,4.349,1,0,0,0,0,0
SE,-21.78557779999997,-46.5725877,29/06/2021,6.117,0,0,0,0,1,0
NE,-9.562589299999999,-35.7369345,02/11/2021,5.489,0,1,0,0,0,0
SE,-23.49302379999997,-46.884939,01/12/2021,6.499,0,0,0,1,0,0
NE,-8.1125433,-35.2880591,09/03/2021,5.38,0,0,0,1,0,0
SE,-23.52899,-46.3383103,06/07/2021,4.09,0,0,1,0,0,0
S,-29.6502286,-51.0322255,09/11/2021,5.099,1,0,0,0,0,0
SE,-22.9351294,-46.8849247,04/03/2021,5.297,0,0,0,0,1,0
CO,-16.46940029999997,-54.5991089,27/04/2021,5.299,0,0,0,0,1,0
S,-25.3950997,-49.2379007,11/08/2021,5.699,0,0,0,1,0,0
SE,-20.55536569999997,-47.3934124,01/12/2021,5.379,0,1,0,0,0,0
SE,-18.96890749999997,-49.4561001,17/06/2021,6.149,0,0,0,0,1,0
SE,-20.67006289999998,-43.7979273,04/07/2021,4.59,1,0,0,0,0,0
N,-1.402814299999975,-48.44395399999999,14/06/2021,5.799,0,0,1,0,0,0
CO,-16.25327169999997,-47.94866649999999,16/12/2021,5.469,1,0,0,0,0,0
CO,-20.48274989999997,-54.6128774,10/03/2021,4.199,0,0,1,0,0,0
SE,-23.66915269999998,-46.55352420000001,30/11/2021,5.749,0,1,0,0,0,0
SE,-23.468264,-46.581021,24/11/2021,5.499,0,0,1,0,0,0
SE,-23.17417749999997,-45.8845134,21/10/2021,4.699,0,1,0,0,0,0
NE,-6.355405099999975,-39.2984542,18/08/2021,5.35,0,0,1,0,0,0
NE,-10.91850249999997,-37.0573414,11/04/2021,5.739,0,0,0,0,1,0
CO,-11.84184619999997,-55.5123553,25/03/2021,3.999,0,0,1,0,0,0
SE,-23.01718689999997,-44.509898,04/10/2021,6.449,0,0,1,0,0,0
CO,-20.52528629999997,-54.59924319999999,24/05/2021,4.299,0,0,1,0,0,0
SE,-21.6807443,-49.7464046,31/05/2021,4.989,0,1,0,0,0,0
SE,-22.7550596,-47.1435227,24/02/2021,3.979,1,0,0,0,0,0
SE,-23.5212485,-46.6409684,10/05/2021,5.599,0,0,0,1,0,0
NE,-2.527694699999975,-44.2860609,17/03/2021,5.25,0,0,0,1,0,0
NE,-10.91038269999997,-37.0574884,17/01/2021,3.499,0,0,1,0,0,0
SE,-22.38585379999997,-47.5531638,17/03/2021,4.359,1,0,0,0,0,0
CO,-20.49618919999998,-54.64661219999999,09/12/2021,5.259,0,1,0,0,0,0
SE,-20.2435209,-42.0229631,05/10/2021,5.269,1,0,0,0,0,0
CO,-16.68759179999997,-49.2735703,11/03/2021,5.899,0,0,0,0,1,0
SE,-23.50862279999997,-46.4114861,11/10/2021,4.995,0,0,1,0,0,0
SE,-23.53897529999998,-46.7734773,23/09/2021,5.899,0,0,0,1,0,0
NE,-5.8706782,-35.2199985,25/08/2021,5.48,0,0,1,0,0,0
NE,-7.232427199999974,-39.4199732,30/06/2021,4.8,0,1,0,0,0,0
SE,-23.01476459999997,-46.8415955,09/08/2021,3.189,0,0,0,0,0,1
SE,-23.58389509999998,-46.81799679999999,20/09/2021,5.819,0,0,0,0,1,0
SE,-19.7556597,-47.9409928,24/08/2021,4.72,0,1,0,0,0,0
SE,-23.58241579999997,-46.5714911,19/10/2021,5.999,0,0,0,0,1,0
SE,-18.91167159999998,-48.2192038,18/08/2021,5.979,0,0,0,1,0,0
NE,-5.8899704,-35.2478112,23/06/2021,4.889,1,0,0,0,0,0
S,-29.82803199999998,-51.1379831,01/07/2021,4.099,1,0,0,0,0,0
S,-25.36108449999998,-49.2596402,09/02/2021,4.429,0,0,0,1,0,0
SE,-23.68998709999997,-46.5663436,23/08/2021,4.199,0,0,1,0,0,0
SE,-21.53383849999998,-42.637687,17/08/2021,6.199,0,0,0,1,0,0
SE,-17.85736999999997,-41.5147593,23/05/2021,4.698,0,1,0,0,0,0
SE,-22.99225249999997,-47.47523349999999,19/07/2021,4.499,0,0,1,0,0,0
S,-25.3907841,-49.2557914,17/11/2021,5.499,0,0,1,0,0,0
SE,-19.77300269999997,-47.9572577,12/04/2021,4.549,0,1,0,0,0,0
NE,-12.92039539999997,-38.35329749999999,02/11/2021,6.69,0,0,0,1,0,0
SE,-23.4846985,-46.3774622,12/05/2021,4.199,0,1,0,0,0,0
S,-30.1283437,-51.3366878,17/01/2021,4.659,0,0,0,1,0,0
SE,-22.2719667,-42.5322653,06/09/2021,4.659,1,0,0,0,0,0
N,-8.722292999999974,-63.8771122,10/08/2021,5.89,0,0,0,1,0,0
NE,-7.246385499999999,-35.9136956,31/08/2021,4.729,0,1,0,0,0,0
SE,-19.80100509999997,-43.9521272,17/01/2021,4.579,0,0,0,1,0,0
S,-27.59621739999998,-48.5742337,21/07/2021,4.548,0,1,0,0,0,0
NE,-12.94278719999997,-38.4018883,10/05/2021,5.999,0,0,0,0,1,0
SE,-23.57387279999998,-46.5702405,23/11/2021,5.499,0,1,0,0,0,0
S,-24.9502916,-53.4710601,05/11/2021,6.49,0,0,0,1,0,0
SE,-22.91749169999997,-43.2299818,02/02/2021,5.099,0,0,0,0,1,0
S,-28.39371009999997,-53.9217668,11/08/2021,4.459,1,0,0,0,0,0
SE,-22.44564459999998,-43.31720120000001,09/12/2021,4.999,0,0,1,0,0,0
N,-3.042601799999975,-60.07224489999999,31/05/2021,4.59,0,1,0,0,0,0
S,-27.00622109999997,-48.5976401,20/12/2021,5.239,0,1,0,0,0,0
SE,-22.9351294,-46.8849247,10/02/2021,3.659,1,0,0,0,0,0
N,-8.752540799999975,-63.85964729999999,10/08/2021,4.94,0,1,0,0,0,0
SE,-22.86399769999997,-47.2090833,06/12/2021,5.199,0,1,0,0,0,0
S,-30.06878529999997,-51.1118564,03/01/2021,4.799,0,0,0,0,1,0
NE,-7.219760699999973,-39.3121197,21/07/2021,5.99,0,0,0,0,1,0
S,-25.39980249999997,-51.46746220000001,14/10/2021,4.759,0,1,0,0,0,0
S,-26.86022199999998,-49.086479,05/10/2021,5.199,0,1,0,0,0,0
S,-25.3950997,-49.2379007,28/07/2021,5.499,0,0,0,0,1,0
CO,-17.78951229999997,-50.9204166,28/04/2021,5.92,0,0,0,1,0,0
SE,-23.6096302,-46.5451516,22/02/2021,4.499,0,0,0,1,0,0
SE,-23.54219539999998,-46.86916309999999,08/03/2021,4.299,0,1,0,0,0,0
SE,-22.731456,-47.285484,16/11/2021,5.397,0,1,0,0,0,0
SE,-18.96720279999997,-49.4532336,01/04/2021,3.999,0,0,1,0,0,0
NE,-5.888186599999975,-35.19181719999999,31/03/2021,5.65,0,0,0,1,0,0
NE,-8.007579199999977,-34.857053,20/07/2021,3.599,0,0,0,0,0,1
CO,-15.61178109999998,-56.0845152,11/01/2021,3.299,0,0,1,0,0,0
S,-28.67409059999997,-49.2588115,07/07/2021,5.398,0,0,0,1,0,0
SE,-22.39403109999998,-47.5701958,29/06/2021,4.259,1,0,0,0,0,0
S,-26.87077179999998,-52.4052014,18/11/2021,5.299,0,1,0,0,0,0
SE,-23.53368389999997,-46.78916869999999,01/04/2021,5.549,0,0,0,0,1,0
SE,-21.64428479999997,-51.07204,18/11/2021,6.69,0,0,0,1,0,0
SE,-16.9629569,-45.38245939999999,23/11/2021,5.269,1,0,0,0,0,0
NE,-9.391354499999977,-40.5189609,26/08/2021,5.599,0,0,1,0,0,0
S,-28.94364549999997,-49.50211230000001,11/11/2021,5.159,0,1,0,0,0,0
SE,-21.7442406,-43.3379151,03/11/2021,7.299,0,0,0,1,0,0
SE,-20.90868729999998,-46.9770603,01/11/2021,7.44,0,0,0,0,1,0
SE,-22.9092859,-42.8392261,24/03/2021,4.139,1,0,0,0,0,0
SE,-22.47454839999997,-44.4861355,03/08/2021,5.189,0,0,1,0,0,0
SE,-23.52508229999998,-46.8936065,08/07/2021,5.699,0,0,0,0,1,0
NE,-5.125214199999975,-42.7956396,13/04/2021,5.77,0,0,0,0,1,0
S,-27.86533279999998,-54.4698904,12/07/2021,6.2,0,0,0,1,0,0
SE,-22.79452269999997,-42.1463366,20/04/2021,5.859,0,0,0,0,1,0
CO,-20.52528629999997,-54.59924319999999,28/01/2021,5.099,0,0,0,0,1,0
NE,-3.648201099999974,-38.6177564,07/07/2021,5.449,0,0,1,0,0,0
SE,-20.33104879999998,-40.3587098,30/04/2021,4.45,0,0,1,0,0,0
SE,-23.27321779999998,-45.9508057,02/12/2021,6.199,0,0,0,1,0,0
SE,-17.86864059999997,-41.5058509,29/11/2021,5.299,1,0,0,0,0,0
CO,-15.63816459999998,-56.1208687,20/09/2021,4.829,1,0,0,0,0,0
NE,-3.743390999999975,-38.6177564,21/07/2021,5.99,0,0,0,0,1,0
N,-7.198451399999974,-48.237342,20/09/2021,6.37,0,0,0,1,0,0
SE,-19.46571919999997,-44.2322975,07/07/2021,4.189,0,0,1,0,0,0
S,-25.4853498,-49.1868741,17/08/2021,5.629,0,0,0,1,0,0
N,-9.8936577,-63.02947510000001,08/09/2021,6.36,0,0,0,1,0,0
S,-28.935918,-49.486765,24/08/2021,5.199,0,0,1,0,0,0
SE,-22.8830566,-42.3568667,06/04/2021,4.398,0,0,0,0,0,1
SE,-21.23710169999998,-44.9980173,27/10/2021,5.199,0,0,1,0,0,0
SE,-23.19244189999997,-46.8755701,31/03/2021,5.099,0,0,0,1,0,0
S,-26.85765669999997,-49.15477659999999,14/07/2021,4.769,0,0,1,0,0,0
CO,-15.61328039999997,-56.0790672,23/02/2021,5.099,0,0,0,1,0,0
SE,-22.41132819999997,-42.9684482,17/11/2021,4.489,0,0,0,0,0,1
NE,-3.767846999999974,-38.5878677,01/11/2021,5.299,0,0,1,0,0,0
SE,-19.8510957,-43.9564706,10/01/2021,4.747,0,0,0,0,1,0
SE,-22.17327219999997,-47.3613709,02/08/2021,4.299,0,0,1,0,0,0
SE,-22.82724199999998,-47.1736278,12/07/2021,4.249,1,0,0,0,0,0
CO,-15.8656754,-48.05890170000001,13/07/2021,4.829,0,1,0,0,0,0
NE,-12.90717859999998,-38.3452612,14/12/2021,6.679,0,0,0,1,0,0
NE,-12.26330729999997,-38.97612489999999,14/12/2021,6.55,0,0,0,0,1,0
SE,-21.25958309999998,-48.4817251,04/11/2021,6.699,0,0,0,1,0,0
SE,-22.3521518,-46.924671,20/10/2021,4.799,0,0,1,0,0,0
SE,-22.96138929999997,-46.98726699999999,17/02/2021,3.299,0,0,1,0,0,0
S,-29.68447659999998,-51.12896120000001,07/09/2021,4.499,0,1,0,0,0,0
SE,-21.13478859999998,-48.9699926,13/12/2021,6.249,0,0,0,0,1,0
SE,-22.73693429999997,-47.3693305,15/06/2021,5.299,0,0,0,0,1,0
SE,-23.4782541,-46.549366,05/10/2021,4.399,0,1,0,0,0,0
NE,-7.950146800000001,-34.8770235,31/08/2021,5.87,0,0,0,1,0,0
SE,-19.7483486,-47.9468696,08/09/2021,4.69,0,0,1,0,0,0
SE,-23.09766639999997,-48.9153907,13/09/2021,5.639,0,0,0,0,1,0
CO,-22.23323319999997,-54.8174416,17/05/2021,4.499,0,1,0,0,0,0
S,-29.94821699999997,-51.1038678,30/03/2021,5.399,0,0,0,1,0,0
SE,-19.8713897,-43.942845,25/02/2021,3.759,0,0,1,0,0,0
CO,-22.2181663,-54.8056735,17/05/2021,5.589,0,0,0,1,0,0
SE,-22.38585379999997,-47.5531638,14/04/2021,3.499,0,0,1,0,0,0
NE,-10.8496237,-37.0713921,01/04/2021,3.199,0,0,0,0,0,1
SE,-22.24071499999997,-45.94076009999999,22/11/2021,6.888,0,0,0,1,0,0
S,-23.07155969999997,-52.45794919999999,17/08/2021,5.99,0,0,0,0,1,0
NE,-16.37333859999998,-39.580739,04/08/2021,5.299,0,0,1,0,0,0
SE,-20.74338139999998,-42.864649,22/11/2021,7.54,0,0,0,0,1,0
CO,-16.74353129999997,-49.22407559999999,05/07/2021,5.79,0,0,0,1,0,0
SE,-21.61991389999998,-48.3546942,16/12/2021,4.799,0,0,1,0,0,0
CO,-20.47298659999997,-54.63175019999999,20/04/2021,5.599,0,0,0,0,1,0
NE,-3.779157899999975,-38.5819006,20/09/2021,5.87,0,0,0,1,0,0
N,0.03338750000002545,-51.0707366,14/10/2021,5.93,0,0,0,0,1,0
NE,-7.219069399999974,-39.3121197,11/01/2021,3.85,0,0,1,0,0,0
SE,-23.5340985,-46.2031756,27/09/2021,5.899,0,0,0,1,0,0
SE,-19.87523239999997,-43.9314722,31/01/2021,3.19,0,0,1,0,0,0
NE,-12.91207799999997,-38.4415846,10/05/2021,4.42,0,1,0,0,0,0
SE,-23.50313009999997,-46.34779869999999,18/10/2021,5.699,0,0,0,1,0,0
CO,-15.8086236,-48.12570590000001,31/08/2021,6.299,0,0,0,1,0,0
SE,-22.7724298,-43.2858431,01/11/2021,7.399,0,0,0,0,1,0
SE,-23.2210672,-46.8785892,29/04/2021,5.599,0,0,0,0,1,0
SE,-23.6694083,-46.67693389999999,05/01/2021,2.946,0,0,1,0,0,0
CO,-15.8752678,-48.0889391,28/10/2021,6.997,0,0,0,0,1,0
CO,-16.61790359999997,-49.3860123,27/12/2021,6.894,0,0,0,0,1,0
S,-27.59217199999997,-48.5431921,09/02/2021,3.999,0,0,1,0,0,0
SE,-22.80580989999997,-42.9694191,23/11/2021,5.299,0,1,0,0,0,0
SE,-23.5416702,-46.55659170000001,14/01/2021,4.099,0,1,0,0,0,0
N,-3.2628595,-60.6235635,24/06/2021,5.25,0,0,0,0,1,0
CO,-15.8121528,-48.0939987,14/07/2021,5.099,0,0,1,0,0,0
NE,-7.957668600000001,-34.8293008,10/08/2021,5.199,0,0,1,0,0,0
SE,-23.25561229999998,-47.2923367,13/07/2021,5.549,0,0,0,0,1,0
SE,-22.87948779999997,-42.0184141,27/05/2021,4.59,0,0,0,0,0,1
SE,-22.41424859999998,-42.9706731,13/09/2021,6.499,0,0,0,1,0,0
SE,-23.10678869999997,-47.21842829999999,12/10/2021,5.699,0,0,0,1,0,0
SE,-21.8497683,-47.4747853,11/10/2021,5.96,0,0,0,1,0,0
S,-31.6731981,-52.329411,04/10/2021,6.599,0,0,0,1,0,0
SE,-23.0149643,-45.53581,30/12/2021,4.749,0,0,1,0,0,0
CO,-15.8136696,-48.0555515,16/11/2021,6.197,0,0,1,0,0,0
SE,-23.57589639999998,-47.45780609999999,03/11/2021,4.999,0,0,1,0,0,0
SE,-22.3269596,-49.0596971,17/08/2021,4.99,0,0,0,1,0,0
CO,-16.69262529999997,-49.26511060000001,30/09/2021,4.999,0,1,0,0,0,0
NE,-3.822770899999974,-38.55867600000001,15/11/2021,5.69,0,0,1,0,0,0
N,-11.42710949999998,-61.45485389999999,17/06/2021,4.67,1,0,0,0,0,0
S,-23.77172249999997,-53.3005119,29/08/2021,5.89,0,0,0,1,0,0
CO,-16.68420039999997,-49.261878,03/03/2021,4.469,0,1,0,0,0,0
S,-28.3845438,-48.78958420000001,24/08/2021,5.599,0,0,0,1,0,0
S,-25.52195829999997,-48.5253682,06/06/2021,5.69,0,0,0,0,1,0
N,-5.3451205,-49.0781208,16/02/2021,4.099,0,1,0,0,0,0
SE,-22.24501569999997,-49.9282365,12/01/2021,2.75,0,0,1,0,0,0
S,-29.76012019999997,-51.1398755,31/03/2021,3.849,1,0,0,0,0,0
NE,-7.9914411,-34.8417774,03/02/2021,3.678,0,0,1,0,0,0
NE,-8.2748308,-35.9730681,29/09/2021,6.099,0,0,0,0,1,0
SE,-22.03205589999998,-47.8605597,16/08/2021,4.499,0,0,1,0,0,0
S,-28.38892079999997,-53.9043077,20/10/2021,4.74,0,1,0,0,0,0
NE,-14.20529729999997,-41.6638018,26/01/2021,4.855,0,0,0,0,1,0
SE,-19.74946,-47.934165,14/07/2021,4.799,0,0,1,0,0,0
NE,-8.346029899999975,-36.4364868,04/10/2021,4.899,0,1,0,0,0,0
SE,-22.26088129999997,-48.5458799,21/12/2021,4.849,0,0,1,0,0,0
SE,-21.1571397,-47.818438,25/11/2021,6.499,0,0,0,1,0,0
N,-8.741662599999975,-63.8627012,27/07/2021,5.849,0,0,0,1,0,0
SE,-20.24048179999998,-40.2724735,06/06/2021,4.999,0,0,1,0,0,0
SE,-22.4613727,-44.4504799,17/08/2021,4.499,0,1,0,0,0,0
NE,-5.499852699999974,-47.4872659,27/12/2021,5.679,0,0,1,0,0,0
S,-27.00622109999997,-48.5976401,15/04/2021,4.999,0,0,1,0,0,0
NE,-8.116863099999975,-35.29699970000001,06/04/2021,4.099,1,0,0,0,0,0
SE,-22.87948779999997,-42.0184141,27/05/2021,6.58,0,0,0,1,0,0
SE,-21.44725219999997,-47.0036048,06/07/2021,4.299,0,1,0,0,0,0
CO,-11.85070179999997,-55.52526019999999,08/09/2021,5.928,0,0,0,0,1,0
CO,-1.512879,-53.4770359,31/08/2021,6.24,0,0,0,1,0,0
N,-3.0473201,-60.0104101,28/02/2021,5.29,0,0,0,1,0,0
SE,-23.6070397,-46.7538945,28/04/2021,5.459,0,0,0,1,0,0
SE,-18.84553029999997,-41.95161450000001,10/08/2021,5.89,0,0,0,1,0,0
S,-26.7860725,-50.9714776,26/10/2021,5.199,1,0,0,0,0,0
NE,-8.090364299999974,-35.0223054,15/08/2021,4.99,0,0,1,0,0,0
SE,-23.53604509999997,-46.83355569999999,03/11/2021,5.299,0,1,0,0,0,0
SE,-22.88335089999998,-43.5679946,29/03/2021,5.989,0,0,0,1,0,0
S,-29.17102969999997,-51.1516199,05/10/2021,4.889,1,0,0,0,0,0
CO,-15.8413558,-48.03826189999999,02/06/2021,6.059,0,0,0,0,1,0
SE,-19.8808036,-43.9509942,05/07/2021,5.999,0,0,0,1,0,0
SE,-23.49747019999997,-46.8401828,12/05/2021,3.979,0,0,1,0,0,0
N,-3.042601799999975,-60.07224489999999,26/04/2021,5.49,0,0,0,1,0,0
SE,-19.74728709999997,-47.9391767,09/11/2021,5.459,0,1,0,0,0,0
